Index,0 [0x0][0x0],1 [0x19][0x31],2 [0x5][0x8],3 [0x3][0x1a],4 [0x3][0x1b],5 [0x3][0x1c],6 [0x3][0x1d],7 [0x4][0x18],8 [0x5][0xa],9 [0x3][0x1e],10 [0x2][0x2d],11 [0x3][0x1f],12 [0x3][0x20],13 [0x1a][0x31],14 [0x2][0x2e],15 [0x1b][0x31],16 [0x1c][0x31],17 [0x1d][0x31],18 [0x1e][0x31],19 [0x1f][0x31],20 [0x20][0x31],21 [0x19][0x32],22 [0x1a][0x32],23 [0x1b][0x32],24 [0x2][0x2f],25 [0x1c][0x32],26 [0x1d][0x32],27 [0x3][0x21],28 [0x3][0x22],29 [0x3][0x23],30 [0x1e][0x32],31 [0x3][0x24],32 [0x5][0xc],33 [0x3][0x25],34 [0x5][0xe],35 [0x5][0x10],36 [0x1f][0x32],37 [0x5][0x12],38 [0x5][0x14],39 [0x3][0x26],40 [0x2][0x30],41 [0x3][0x27],42 [0x3][0x28],43 [0x5][0x16],44 [0x7][0x4],45 [0x3][0x29],46 [0x3][0x2a],47 [0x20][0x32],48 [0x19][0x33],49 [0x3][0x2b],50 [0x1a][0x33],51 [0x1b][0x33],52 [0x1c][0x33],53 [0x1d][0x33],54 [0x1e][0x33],55 [0x1f][0x33],56 [0x20][0x33],57 [0x19][0x34],58 [0x1a][0x34],59 [0x3][0x2c],60 [0x1b][0x34],61 [0x1c][0x34]
7586,"",false,405,3,0,0,0,4561,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
7587,"Aetherial Pool",false,405,3,0,8,0,4516,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,32,0,true,0,0,0,0,0,false,35,0,0,5,7,0,0,0,0,0,false,false,83,false,false,true,false,true,true,false,false,true,0,false,false
7588,"Flare Star",false,405,3,0,23,0,4537,4538,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,31,0,true,0,0,0,0,0,false,70,0,0,5,1,0,0,0,0,0,false,false,27,false,false,true,false,true,true,false,false,true,0,false,false
7589,"Light Pillar",false,405,3,0,8,0,4463,4464,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,22,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,true,true,0,false,false
7590,"Aetherial Absorbption",false,405,3,0,0,0,3201,1875,0,-1,0,0,false,100,true,true,false,false,true,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
7591,"Aetherial Release",false,405,3,0,0,0,4927,4928,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,10,0,false,0,0,0,0,0,false,70,0,0,5,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
7592,"Light Pillar",false,405,3,0,0,0,4463,4464,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
7593,"Supernova",false,405,3,0,13,24,3231,3271,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,600,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7594,"Diffractive Laser",false,405,3,0,0,0,1605,2189,0,-1,0,0,false,12,true,false,false,false,false,false,false,false,false,0,false,true,3,12,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7595,"Citadel Buster",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,4,65,10,false,0,0,0,0,0,false,25,0,0,0,0,0,0,0,0,0,false,false,25,false,false,false,false,false,false,false,false,true,0,false,false
7596,"",false,405,3,0,0,0,1604,1829,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,8,0,false,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
7597,"Eikonizer",false,405,3,0,0,0,2411,2412,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,40,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7598,"Blinding Shadow",false,405,4,0,0,0,1378,3115,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,30,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
7599,"Shockobo",false,61144,8,0,0,0,5080,1875,0,0,0,0,false,0,true,false,false,false,false,true,false,false,false,0,true,true,3,6,0,false,0,0,25,0,0,false,0,30,65,0,0,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,true
7600,"Shockobo",false,64169,12,0,0,0,5080,1875,0,0,0,0,false,0,true,false,false,false,false,true,false,false,false,0,true,true,3,6,0,false,0,0,25,0,0,false,0,30,65,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0,false,true
7601,"Dream Shroud",false,405,3,0,0,0,3212,3252,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,true,2,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7602,"Tsujikaze",false,405,3,0,0,0,5335,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7603,"Yukikaze",false,405,3,0,0,0,5336,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7604,"Hanakaze",false,405,3,0,0,0,5337,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7605,"Tenka Goken",false,405,3,0,10,0,5338,5339,0,-1,0,0,false,5,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,25,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7606,"Ichi no Tachi",false,405,3,0,8,0,5324,5325,0,-1,1,0,false,100,false,false,false,false,false,false,true,false,false,0,true,true,8,0,8,true,0,0,0,0,0,false,30,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7607,"Augmented Suffering",false,405,3,0,8,24,5092,5093,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,true,5,6,0,false,0,0,0,0,0,false,35,0,0,3,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
7608,"Augmented Uprising",false,405,3,0,10,24,5094,5095,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,true,3,8,0,false,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
7609,"Augmented Shatter",false,405,3,0,0,0,5096,1875,0,-1,0,0,false,6,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,false,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7610,"Firebomb",false,405,3,0,8,24,5333,5334,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,true,2,4,0,false,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7611,"Magitek Missiles",false,405,0,0,0,0,5097,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
7612,"Magitek Missiles",false,405,3,0,0,0,1459,1457,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,15,0,true,0,0,0,0,0,false,50,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
7613,"Shrapnel Shell",false,405,0,0,0,0,5097,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
7614,"Shrapnel Shell",false,405,3,0,0,0,5098,5099,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,25,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
7615,"Grand Sword",false,405,3,0,8,24,1270,2029,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,3,18,0,false,0,0,0,0,0,false,30,220,0,1,7,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
7616,"Grand Strike",false,405,3,0,8,24,1271,1875,0,-1,0,0,false,25,true,false,false,false,false,false,false,false,false,0,true,true,4,45,4,false,0,0,0,0,0,false,25,220,0,5,7,0,0,0,0,0,false,false,2,false,false,true,false,true,true,false,false,true,0,false,false
7617,"Magitek Ray",false,405,3,0,8,24,1273,2030,0,-1,0,0,false,25,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,false,0,0,0,0,0,false,30,220,0,5,1,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
7618,"Self-destruct",false,405,3,0,10,24,3213,3253,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,false,2,0,0,0,0,false,100,0,0,5,1,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
7619,"Magitek Cannon",false,61108,4,0,8,24,1752,2216,0,0,0,0,false,30,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,25,0,0,false,0,25,58,5,1,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7620,"Photon Stream",false,61109,4,0,8,24,1753,2217,0,0,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,4,10,2,true,0,0,25,0,0,false,0,25,58,2,7,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7621,"Diffractive Magitek Cannon",false,61142,4,0,8,24,5343,5345,0,0,0,0,false,30,false,false,false,false,false,false,true,false,false,0,false,true,2,10,0,true,0,0,25,0,0,false,0,100,65,5,1,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7622,"High-powered Magitek Cannon",false,61143,4,0,8,24,5344,5346,0,0,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,4,42,4,true,0,0,25,0,0,false,0,100,60,5,7,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7623,"Broken Seal",false,405,4,0,8,24,3203,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7624,"Needle Burst",false,405,3,0,8,24,3070,3073,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,50,0,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7625,"Deadly Vapor",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,20,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,false,true,0,false,false
7626,"Deeproot",false,405,3,0,8,24,3201,3241,0,-1,0,0,false,25,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,0,0,2,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
7627,"Odious Air",false,405,3,0,10,24,3202,3242,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,30,120,0,6,7,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
7628,"Gobslash Slicetops",false,405,3,0,0,0,1378,215,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,true,false,false,false,false,false,false,true,0,false,false
7629,"Gobslash Slicetops",false,405,3,0,0,0,1378,215,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,true,false,false,false,false,false,false,true,0,false,false
7630,"Snuggle",false,405,3,0,0,0,1535,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7631,"Big Hug",false,405,3,0,8,24,1536,2133,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,4,3,3,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7632,"Gig",false,1119,6,0,0,0,367,1875,0,18,0,61,false,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,78,0,0,false,0,0,0,0,0,0,0,68458,19,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,true
7633,"Tail Spit",false,405,4,0,0,0,1378,3115,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,33,0,0,3,7,0,0,0,0,0,false,false,109,false,false,false,false,false,false,true,false,true,0,false,false
7634,"Gig Head",false,1121,6,6,0,0,367,1875,0,18,0,61,false,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,68458,19,0,false,false,0,false,false,true,false,true,true,false,false,true,0,true,true
7635,"Dragonflight",false,405,4,0,8,24,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,300,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
7636,"Shadesmite",false,405,3,0,0,0,1378,3115,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,15,0,0,3,7,0,0,0,0,0,false,false,57,false,false,false,false,false,false,false,false,false,0,false,false
7637,"Shadesmite",false,405,3,0,0,0,1378,3115,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,15,0,0,3,7,0,0,0,0,0,false,false,57,false,false,false,false,false,false,false,false,false,0,false,false
7638,"Pounce",false,405,3,0,0,0,3201,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7639,"Howl",false,405,4,0,0,0,3204,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7640,"Incinerating Lahar",false,405,3,0,8,24,3205,3245,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,5,85,0,true,0,0,0,0,0,false,40,30,0,5,1,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7641,"Incinerating Lahar",false,405,3,0,0,0,3205,3245,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,5,85,0,true,0,0,0,0,0,false,0,30,0,5,1,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7642,"Inferno Blast",false,405,3,0,0,0,3206,3246,0,-1,0,0,false,34,true,false,false,false,false,false,false,false,false,0,false,true,4,34,20,true,0,0,0,0,0,false,0,60,0,5,1,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7643,"Comet",false,405,3,0,0,0,4375,4376,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,25,60,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
7644,"Diffusion Beam",false,405,3,0,23,0,4537,4538,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,5,31,0,true,0,0,0,0,0,false,70,0,0,5,1,0,0,0,0,0,false,false,27,false,false,false,false,false,false,false,false,true,0,false,false
7645,"Fire",false,405,2,1,34,13,473,1903,0,-1,0,0,false,25,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,10,30,0,5,1,0,0,0,0,1,true,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7646,"Fire II",false,405,2,1,34,13,479,1904,0,-1,0,0,false,25,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,30,180,0,5,1,0,0,0,0,0,true,false,1,false,false,true,false,true,true,false,false,true,0,false,false
7647,"Ravenous Bite",false,405,3,0,0,0,3206,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7648,"Abyssal Cry",false,405,3,0,8,24,3207,3247,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,5,30,0,true,0,0,0,0,0,false,30,250,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7649,"Frumious Jaws",false,405,3,0,0,0,3201,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7650,"Howl",false,405,4,0,0,0,3205,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7651,"Eyeshine",false,405,3,0,8,25,3206,3246,0,-1,0,0,false,38,true,false,false,false,false,false,false,false,false,0,false,false,5,38,0,true,0,0,0,0,0,false,40,60,0,5,2,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7652,"Absolute Zero",false,405,3,0,8,24,3207,3247,0,-1,0,0,false,38,true,false,false,false,false,false,false,false,false,0,false,true,3,38,0,true,0,0,0,0,0,false,50,60,0,5,2,0,0,0,0,0,false,false,4,false,false,true,false,true,true,false,false,true,0,false,false
7653,"Ice Break",false,405,3,0,8,24,3206,3246,0,-1,0,0,false,42,true,false,false,false,false,false,false,false,false,0,false,false,2,43,0,true,2,0,0,0,0,false,100,60,0,5,2,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7654,"Butcher",false,405,3,0,0,0,3205,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7655,"Twister",false,405,3,0,8,24,3205,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,40,60,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7656,"Twister",false,405,3,0,0,0,1691,1843,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,2,0,true,0,0,0,0,0,false,40,60,0,5,3,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
7657,"Crosswind",false,405,3,0,0,0,3208,3248,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,5,36,0,true,0,0,0,0,0,false,0,30,0,5,3,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7658,"Twister",false,405,3,0,8,24,3209,3249,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,0,60,0,5,3,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7659,"Butcher",false,405,3,0,0,0,3205,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7660,"Howl",false,405,4,0,0,0,3210,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
7661,"Sparkstorm",false,405,3,0,0,0,3211,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
7662,"Sparkstorm",false,405,3,0,0,0,5331,5332,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,60,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
